Employee_ID,Name,Gender,Age,Department,Job_Role,Education,Experience,Salary,City,Joining_Date,Promotion,Satisfaction,Attrition
6841,Anjali Joshi,Female,31,Sales,Sales Manager,Graduate,9,63671,Bengaluru,2022-04-23,No,1,No
6842,Priya Singh,Female,29,Sales,Sales Manager,MBA,9,63490,Mumbai,2021-10-12,No,3,No
6843,Sneha Verma,Female,40,Finance,Accountant,MBA,19,99305,Delhi,2015-06-15,Yes,1,No
6844,Rahul Sharma,Female,41,HR,Recruiter,MBA,13,74137,Mumbai,2015-07-26,Yes,3,No
6845,Neha Verma,Male,34,Sales,Sales Manager,M.Com,14,79286,Mumbai,2018-07-19,Yes,2,No
6846,Mohit Gupta,Male,30,Sales,Sales Manager,B.Tech,10,74185,Mumbai,2024-06-27,No,5,No
6847,Priya Singh,Female,41,HR,HR Executive,MBA,18,82621,Chennai,2019-03-17,Yes,4,No
6848,Arjun Gupta,Male,24,HR,Recruiter,Graduate,4,54241,Ahmedabad,2018-10-30,No,4,No
6849,Pooja Verma,Female,35,Marketing,SEO Specialist,B.Com,13,75710,Pune,2021-06-28,Yes,5,No
6850,Neha Roy,Male,42,IT,Analyst,Graduate,18,113513,Noida,2020-08-21,Yes,1,Yes
6851,Vikas Mehta,Male,40,Finance,Accountant,B.Tech,15,92050,Ahmedabad,2022-03-25,Yes,4,No
6852,Rahul Sharma,Male,39,IT,Developer,MBA,13,97596,Chennai,2015-01-28,Yes,1,No
6853,Vikas Gupta,Female,46,HR,Recruiter,B.Tech,16,76999,Bengaluru,2018-06-12,Yes,5,No
6854,Rahul Singh,Female,45,HR,HR Executive,Graduate,17,86615,Bengaluru,2024-01-01,Yes,5,No
6855,Kiran Patel,Male,37,HR,Recruiter,MBA,17,86019,Delhi,2019-07-29,No,3,No
6856,Priya Patel,Female,38,Marketing,Marketing Executive,B.Com,15,89519,Ahmedabad,2019-02-09,Yes,3,No
6857,Rohan Verma,Female,38,Finance,Accountant,B.Com,16,95742,Chennai,2018-02-27,Yes,2,No
6858,Amit Yadav,Female,37,Sales,Sales Manager,B.Tech,10,70796,Noida,2017-07-27,No,3,No
6859,Pooja Kumar,Female,38,IT,QA Engineer,Graduate,18,112724,Mumbai,2021-05-28,Yes,3,No
6860,Arjun Verma,Male,26,IT,Developer,MBA,5,74867,Kolkata,2022-05-13,No,2,No
6861,Arjun Gupta,Male,46,Marketing,Marketing Executive,Graduate,17,93264,Jaipur,2015-05-05,No,1,No
6862,Anjali Roy,Female,28,HR,Recruiter,MBA,0,39706,Mumbai,2019-04-30,No,1,No
6863,Rahul Singh,Female,43,IT,Analyst,B.Com,17,105640,Lucknow,2023-03-14,No,4,No
6864,Kiran Verma,Female,37,Operations,Supervisor,B.Com,15,77273,Noida,2024-02-14,No,5,No
6865,Pooja Singh,Female,31,Finance,Accountant,B.Com,9,75972,Delhi,2022-04-12,No,5,No
6866,Sonia Gupta,Female,38,Marketing,Marketing Executive,M.Com,17,93274,Delhi,2023-01-03,No,3,No
6867,Rohan Singh,Female,29,HR,HR Executive,M.Com,8,55554,Chennai,2016-10-17,Yes,2,No
6868,Kiran Yadav,Male,42,IT,QA Engineer,B.Tech,15,98310,Chennai,2015-10-18,No,2,No
6869,Rahul Joshi,Female,33,HR,HR Executive,Graduate,7,57863,Chennai,2021-09-12,No,4,Yes
6870,Amit Gupta,Female,22,HR,Recruiter,B.Tech,2,41364,Bengaluru,2018-12-15,No,5,No
6871,Deepak Patel,Female,35,Marketing,SEO Specialist,B.Tech,15,84113,Chennai,2016-02-04,No,5,No
6872,Priya Yadav,Female,44,HR,HR Executive,MBA,15,75491,Delhi,2017-08-19,Yes,2,Yes
6873,Rahul Yadav,Female,37,Operations,Supervisor,B.Com,10,68574,Pune,2024-06-28,Yes,2,No
6874,Rahul Gupta,Female,42,HR,HR Executive,B.Com,17,85703,Lucknow,2016-02-19,No,3,No
6875,Kiran Patel,Male,35,Finance,Accountant,B.Com,6,69322,Pune,2017-11-07,Yes,5,No
6876,Rohan Patel,Female,30,Sales,Sales Executive,Graduate,4,59582,Bengaluru,2024-10-30,No,2,Yes
6877,Amit Singh,Female,25,HR,HR Executive,M.Com,0,40050,Ahmedabad,2020-12-10,No,3,No
6878,Sonia Roy,Male,43,IT,Developer,B.Tech,17,110679,Lucknow,2023-04-18,Yes,3,No
6879,Sneha Sharma,Female,35,Operations,Operations Executive,M.Com,14,72381,Bengaluru,2019-07-31,No,4,No
6880,Sonia Kumar,Female,26,Finance,Accountant,MBA,4,63304,Delhi,2019-08-16,No,1,Yes
6881,Mohit Singh,Female,37,Finance,Accountant,B.Tech,12,87985,Pune,2020-02-08,Yes,5,No
6882,Vikas Verma,Female,35,Sales,Sales Manager,B.Com,8,67239,Jaipur,2022-12-02,Yes,4,No
6883,Sonia Yadav,Female,25,HR,Recruiter,B.Tech,5,51775,Delhi,2020-07-14,No,3,No
6884,Sneha Singh,Male,44,Sales,Sales Executive,Graduate,19,87999,Lucknow,2021-09-16,No,4,No
6885,Vikas Kumar,Male,37,Operations,Supervisor,B.Com,11,70125,Delhi,2016-05-24,No,2,No
6886,Pooja Gupta,Male,34,Operations,Operations Executive,MBA,8,64886,Ahmedabad,2017-03-26,Yes,4,No
6887,Nisha Singh,Female,42,Marketing,Marketing Executive,B.Tech,12,75569,Delhi,2016-03-19,No,4,No
6888,Deepak Singh,Male,46,IT,Developer,B.Com,19,116083,Delhi,2016-12-24,No,3,No
6889,Nisha Patel,Female,42,Finance,Financial Analyst,M.Com,15,91270,Noida,2017-08-22,Yes,4,No
6890,Mohit Patel,Male,35,HR,HR Executive,Graduate,10,68707,Kolkata,2020-05-10,No,3,No
6891,Arjun Roy,Male,22,HR,Recruiter,M.Com,2,45840,Ahmedabad,2017-12-19,No,2,Yes
6892,Priya Mehta,Male,33,Marketing,Marketing Executive,M.Com,12,81711,Pune,2018-12-18,Yes,4,No
6893,Neha Sharma,Male,23,IT,Analyst,M.Com,3,74691,Ahmedabad,2015-04-13,No,3,No
6894,Rahul Roy,Male,45,IT,Analyst,M.Com,20,114039,Chennai,2018-06-18,Yes,2,No
6895,Sneha Kumar,Male,37,Marketing,SEO Specialist,Graduate,17,88373,Mumbai,2021-10-31,Yes,4,No
6896,Deepak Sharma,Female,47,HR,HR Executive,B.Tech,19,89934,Ahmedabad,2019-06-28,No,3,No
6897,Amit Verma,Female,44,Sales,Sales Manager,Graduate,17,83209,Noida,2021-04-20,No,1,No
6898,Neha Gupta,Male,34,Finance,Accountant,B.Tech,6,71861,Mumbai,2017-03-30,Yes,1,Yes
6899,Priya Mehta,Female,37,Finance,Financial Analyst,Graduate,17,93242,Chennai,2020-12-22,Yes,3,No
6900,Vikas Joshi,Female,32,Finance,Accountant,B.Tech,4,65108,Ahmedabad,2019-12-02,No,1,No
6901,Vikas Mehta,Female,28,Marketing,SEO Specialist,MBA,5,58252,Kolkata,2018-08-14,No,1,No
6902,Neha Roy,Female,30,Marketing,SEO Specialist,MBA,7,65861,Noida,2021-10-27,Yes,4,No
6903,Vikas Mehta,Female,49,Marketing,SEO Specialist,B.Com,20,95941,Jaipur,2021-04-09,No,4,No
6904,Kiran Mehta,Male,37,Operations,Supervisor,B.Com,14,79621,Jaipur,2019-04-18,No,5,No
6905,Mohit Roy,Female,33,Finance,Financial Analyst,B.Tech,11,79440,Kolkata,2022-09-19,Yes,4,No
6906,Arjun Yadav,Male,23,HR,Recruiter,Graduate,3,47903,Delhi,2023-12-22,No,1,No
6907,Arjun Roy,Female,24,IT,QA Engineer,B.Com,4,75991,Delhi,2021-06-26,No,5,No
6908,Nisha Mehta,Male,40,Operations,Operations Executive,M.Com,17,85175,Jaipur,2020-01-08,Yes,2,Yes
6909,Deepak Roy,Male,40,HR,HR Executive,M.Com,13,68090,Noida,2021-12-09,No,4,No
6910,Sonia Yadav,Male,47,HR,HR Executive,MBA,19,83501,Pune,2022-11-19,No,5,No
6911,Neha Joshi,Male,32,IT,QA Engineer,M.Com,6,83032,Pune,2017-11-12,Yes,2,Yes
6912,Rahul Singh,Male,23,HR,Recruiter,MBA,2,42787,Noida,2020-03-16,No,1,No
6913,Arjun Roy,Male,39,Finance,Accountant,MBA,9,74065,Bengaluru,2021-02-21,Yes,5,No
6914,Priya Kumar,Male,44,HR,Recruiter,M.Com,19,91331,Mumbai,2021-07-26,Yes,4,No
6915,Pooja Sharma,Male,33,Sales,Sales Manager,B.Tech,4,59715,Mumbai,2019-03-22,No,4,No
6916,Amit Kumar,Male,38,Operations,Operations Executive,M.Com,12,70336,Delhi,2016-08-29,Yes,2,No
6917,Vikas Singh,Male,33,Operations,Operations Executive,MBA,13,72702,Chennai,2017-10-01,No,1,Yes
6918,Arjun Joshi,Female,34,IT,Analyst,B.Tech,6,76489,Noida,2022-01-31,Yes,5,No
6919,Sneha Sharma,Male,32,Operations,Supervisor,M.Com,10,65951,Noida,2019-12-05,No,5,No
6920,Pooja Sharma,Male,26,IT,Developer,Graduate,4,73606,Pune,2022-11-23,No,4,No
6921,Priya Joshi,Male,36,Sales,Sales Manager,B.Com,12,74777,Pune,2024-07-15,Yes,2,No
6922,Neha Kumar,Male,34,IT,QA Engineer,Graduate,4,76940,Kolkata,2021-11-17,No,3,Yes
6923,Priya Sharma,Male,48,Sales,Sales Executive,M.Com,20,93636,Ahmedabad,2024-01-23,No,4,No
6924,Vikas Gupta,Male,39,Marketing,SEO Specialist,Graduate,18,91324,Mumbai,2019-04-13,No,3,No
6925,Vikas Mehta,Male,39,HR,Recruiter,M.Com,15,80232,Mumbai,2024-07-09,Yes,2,No
6926,Kiran Sharma,Female,40,Finance,Financial Analyst,MBA,10,78251,Bengaluru,2022-09-25,No,5,No
6927,Neha Yadav,Male,25,Operations,Operations Executive,MBA,4,55804,Ahmedabad,2022-08-15,No,1,No
6928,Vikas Yadav,Female,43,Marketing,Marketing Executive,M.Com,18,92004,Pune,2015-04-30,No,3,No
6929,Pooja Mehta,Male,31,Sales,Sales Executive,B.Tech,5,59880,Pune,2018-12-15,No,3,No
6930,Arjun Yadav,Female,24,Operations,Operations Executive,B.Tech,1,46008,Noida,2015-03-09,No,1,Yes
6931,Rahul Yadav,Female,21,HR,Recruiter,M.Com,0,44239,Mumbai,2015-07-10,No,5,No
6932,Sneha Joshi,Male,29,Finance,Accountant,B.Tech,3,64964,Bengaluru,2024-07-04,No,3,No
6933,Rahul Gupta,Female,38,HR,HR Executive,B.Com,11,65080,Chennai,2020-03-12,Yes,2,No
6934,Vikas Gupta,Female,39,Operations,Supervisor,MBA,10,70056,Noida,2021-06-10,Yes,3,No
6935,Arjun Mehta,Female,23,Finance,Financial Analyst,B.Com,0,53026,Chennai,2020-09-25,No,5,No
6936,Rahul Mehta,Female,30,Sales,Sales Executive,B.Com,3,49570,Delhi,2022-10-04,No,4,No
6937,Arjun Kumar,Male,38,Operations,Supervisor,MBA,16,80517,Delhi,2024-10-13,No,1,Yes
6938,Pooja Mehta,Female,42,HR,HR Executive,B.Com,20,94422,Ahmedabad,2022-07-08,Yes,5,No
6939,Pooja Joshi,Male,30,Marketing,SEO Specialist,B.Com,5,59374,Lucknow,2022-05-14,No,3,No
6940,Neha Roy,Male,27,Operations,Operations Executive,M.Com,1,40658,Mumbai,2016-04-27,No,4,Yes
6941,Nisha Verma,Male,39,Finance,Financial Analyst,B.Tech,13,90823,Bengaluru,2016-10-18,No,4,No
6942,Pooja Gupta,Female,23,Finance,Financial Analyst,Graduate,2,62544,Noida,2018-07-22,No,5,No
6943,Nisha Verma,Female,24,Finance,Financial Analyst,Graduate,0,54195,Bengaluru,2015-10-19,No,3,No
6944,Rahul Singh,Male,32,Sales,Sales Executive,M.Com,2,53875,Ahmedabad,2024-04-16,No,2,Yes
6945,Rahul Yadav,Female,38,HR,HR Executive,M.Com,9,59202,Jaipur,2015-08-28,Yes,3,No
6946,Rohan Sharma,Female,32,Marketing,Marketing Executive,B.Tech,11,77396,Kolkata,2015-08-21,No,3,No
6947,Pooja Patel,Male,33,Operations,Operations Executive,B.Com,9,65186,Chennai,2020-05-29,No,1,No
6948,Rahul Patel,Female,23,Marketing,Marketing Executive,MBA,2,54926,Lucknow,2018-03-08,No,4,No
6949,Nisha Roy,Male,37,Marketing,SEO Specialist,B.Com,10,72916,Chennai,2017-06-15,Yes,5,No
6950,Mohit Roy,Male,31,IT,Developer,M.Com,7,83515,Chennai,2021-02-23,No,5,No
6951,Sonia Joshi,Male,39,Sales,Sales Executive,B.Tech,12,75644,Ahmedabad,2022-06-28,No,4,No
6952,Deepak Singh,Female,36,Finance,Accountant,Graduate,16,97740,Lucknow,2019-12-18,No,2,Yes
6953,Priya Yadav,Male,34,Operations,Operations Executive,M.Com,8,60074,Mumbai,2016-09-11,Yes,4,No
6954,Rahul Patel,Female,38,Marketing,SEO Specialist,B.Tech,9,70015,Ahmedabad,2023-11-02,No,3,No
6955,Pooja Patel,Male,48,Finance,Accountant,MBA,19,107072,Pune,2015-10-03,No,5,No
6956,Anjali Singh,Female,35,Finance,Financial Analyst,B.Com,6,74274,Chennai,2018-07-01,No,4,No
6957,Kiran Joshi,Female,41,Operations,Supervisor,Graduate,14,73232,Bengaluru,2018-09-06,No,5,No
6958,Nisha Yadav,Male,46,HR,Recruiter,Graduate,19,89933,Lucknow,2016-02-27,No,3,No
6959,Priya Sharma,Female,33,IT,Analyst,M.Com,11,97296,Mumbai,2021-08-01,No,2,No
6960,Arjun Yadav,Male,42,HR,HR Executive,M.Com,16,79571,Chennai,2017-06-25,No,3,No
6961,Arjun Kumar,Female,38,HR,HR Executive,M.Com,14,79383,Chennai,2018-02-12,No,5,No
6962,Kiran Yadav,Male,36,HR,Recruiter,MBA,16,80804,Delhi,2015-07-28,No,3,No
6963,Arjun Verma,Female,33,Operations,Operations Executive,M.Com,4,53837,Bengaluru,2018-11-15,No,2,Yes
6964,Kiran Mehta,Male,45,HR,HR Executive,M.Com,18,86686,Pune,2022-05-28,Yes,2,No
6965,Rohan Sharma,Female,29,HR,Recruiter,M.Com,0,41650,Bengaluru,2016-12-07,No,5,No
6966,Deepak Mehta,Male,37,Marketing,Marketing Executive,MBA,16,89806,Ahmedabad,2017-06-03,Yes,5,No
6967,Arjun Roy,Male,27,Finance,Financial Analyst,MBA,6,72459,Ahmedabad,2024-01-24,No,4,No
6968,Rohan Sharma,Male,44,Marketing,SEO Specialist,B.Tech,17,88122,Delhi,2023-10-06,Yes,3,No
6969,Anjali Sharma,Female,38,Operations,Supervisor,B.Com,10,62131,Bengaluru,2019-10-18,Yes,5,No
6970,Rahul Mehta,Male,44,Marketing,SEO Specialist,B.Tech,17,91043,Jaipur,2022-01-04,No,2,Yes
6971,Arjun Roy,Male,46,Marketing,Marketing Executive,Graduate,16,92403,Kolkata,2020-11-18,No,2,Yes
6972,Rohan Joshi,Male,32,IT,QA Engineer,M.Com,4,71961,Ahmedabad,2017-05-28,No,5,No
6973,Mohit Mehta,Female,50,Sales,Sales Manager,B.Tech,20,94060,Bengaluru,2017-08-06,No,2,Yes
6974,Priya Mehta,Male,31,Marketing,Marketing Executive,MBA,1,54413,Noida,2024-09-08,No,4,No
6975,Anjali Gupta,Female,32,Operations,Operations Executive,MBA,3,51175,Lucknow,2019-06-16,No,4,No
6976,Rahul Roy,Male,35,Finance,Accountant,M.Com,12,88494,Chennai,2016-11-12,No,5,No
6977,Nisha Sharma,Female,42,Finance,Financial Analyst,M.Com,15,95458,Delhi,2017-01-08,No,2,Yes
6978,Deepak Yadav,Female,27,Operations,Operations Executive,M.Com,4,54085,Pune,2015-08-07,No,5,No
6979,Rohan Joshi,Male,21,IT,Developer,MBA,0,65643,Mumbai,2016-06-19,No,3,No
6980,Deepak Joshi,Male,50,Marketing,SEO Specialist,B.Com,20,99794,Mumbai,2017-12-01,No,4,No
6981,Deepak Kumar,Male,43,Operations,Operations Executive,MBA,13,74726,Pune,2020-08-26,Yes,1,Yes
6982,Neha Kumar,Female,40,HR,Recruiter,B.Com,10,62726,Mumbai,2021-05-21,No,1,No
6983,Sonia Verma,Female,31,HR,HR Executive,B.Com,3,47374,Kolkata,2023-01-27,No,2,Yes
6984,Vikas Gupta,Male,38,HR,Recruiter,B.Tech,13,75214,Jaipur,2015-07-15,Yes,2,Yes
6985,Priya Yadav,Female,35,IT,Developer,M.Com,5,76605,Lucknow,2015-01-29,No,3,No
6986,Arjun Kumar,Female,37,Finance,Accountant,M.Com,16,95257,Ahmedabad,2020-11-02,No,3,No
6987,Kiran Yadav,Female,49,IT,Analyst,Graduate,20,117154,Kolkata,2022-08-04,Yes,2,No
6988,Arjun Roy,Male,34,Sales,Sales Manager,M.Com,8,61216,Ahmedabad,2017-09-23,No,4,No
6989,Anjali Yadav,Female,38,Operations,Supervisor,B.Com,8,57086,Chennai,2023-01-04,No,1,Yes
6990,Rohan Sharma,Male,34,Operations,Supervisor,M.Com,11,70142,Jaipur,2015-12-25,Yes,5,No
6991,Sonia Roy,Female,24,Sales,Sales Executive,B.Com,4,55686,Delhi,2022-09-11,No,4,No
6992,Neha Sharma,Female,48,IT,Analyst,B.Tech,20,118648,Kolkata,2017-09-07,No,1,No
6993,Sneha Sharma,Female,32,IT,Analyst,B.Com,12,99695,Ahmedabad,2015-04-18,No,4,No
6994,Anjali Roy,Female,26,Sales,Sales Manager,B.Com,4,51213,Noida,2019-08-18,No,4,No
6995,Mohit Patel,Female,41,Marketing,Marketing Executive,M.Com,18,88185,Pune,2023-10-22,No,1,Yes
6996,Sneha Roy,Female,34,IT,Developer,M.Com,13,101463,Mumbai,2018-10-27,Yes,5,No
6997,Deepak Roy,Female,43,Marketing,SEO Specialist,MBA,15,82341,Pune,2016-04-13,Yes,5,No
6998,Vikas Singh,Female,23,Marketing,SEO Specialist,M.Com,1,51939,Ahmedabad,2024-07-15,No,4,Yes
6999,Nisha Joshi,Female,37,HR,HR Executive,MBA,13,68690,Chennai,2015-08-01,No,5,No
7000,Pooja Roy,Male,33,Operations,Operations Executive,Graduate,7,57778,Pune,2023-04-08,Yes,2,Yes
7001,Vikas Roy,Female,37,Sales,Sales Manager,Graduate,15,78193,Chennai,2021-01-13,No,5,No
7002,Anjali Patel,Male,34,Finance,Accountant,B.Tech,11,84768,Pune,2017-09-19,No,4,No
7003,Mohit Verma,Male,36,Marketing,Marketing Executive,M.Com,7,67748,Delhi,2017-06-18,Yes,3,No
7004,Nisha Roy,Male,35,HR,HR Executive,MBA,9,65524,Mumbai,2022-02-18,Yes,1,Yes
7005,Rohan Verma,Male,29,Operations,Supervisor,B.Tech,5,57785,Lucknow,2019-03-23,No,5,Yes
7006,Amit Mehta,Female,44,Sales,Sales Executive,B.Com,14,81472,Mumbai,2017-10-09,No,4,No
7007,Nisha Roy,Female,38,Finance,Accountant,MBA,10,79490,Ahmedabad,2019-02-19,No,5,No
7008,Sneha Joshi,Female,22,Operations,Supervisor,M.Com,1,49181,Chennai,2019-03-18,No,2,Yes
7009,Pooja Verma,Male,35,Operations,Supervisor,Graduate,12,71031,Ahmedabad,2022-09-23,No,4,No
7010,Amit Verma,Female,44,HR,Recruiter,M.Com,17,79315,Noida,2016-03-25,No,4,No
7011,Priya Mehta,Female,32,IT,Analyst,B.Tech,10,89716,Lucknow,2018-02-01,No,2,No
7012,Sneha Verma,Female,35,Sales,Sales Manager,B.Com,5,60109,Mumbai,2022-03-04,No,2,Yes
7013,Priya Roy,Male,22,Operations,Operations Executive,B.Tech,1,44126,Chennai,2021-11-11,No,5,No
7014,Amit Singh,Female,45,Operations,Operations Executive,M.Com,19,93244,Lucknow,2019-04-04,Yes,4,No
7015,Sneha Gupta,Male,42,Sales,Sales Manager,B.Com,16,85797,Noida,2015-04-30,No,1,Yes
7016,Vikas Roy,Female,31,Marketing,SEO Specialist,MBA,1,46339,Noida,2015-05-02,No,4,No
7017,Mohit Sharma,Male,33,IT,Developer,M.Com,13,93157,Pune,2024-08-09,No,5,No
7018,Vikas Joshi,Male,48,Operations,Operations Executive,Graduate,19,88333,Chennai,2024-07-30,No,4,No
7019,Sonia Yadav,Male,46,Operations,Operations Executive,Graduate,19,93139,Chennai,2021-06-19,No,4,No
7020,Rahul Singh,Female,38,HR,Recruiter,MBA,13,68996,Lucknow,2024-04-03,Yes,4,No
7021,Anjali Sharma,Male,21,Finance,Accountant,Graduate,1,55903,Delhi,2024-10-29,No,3,No
7022,Nisha Sharma,Male,36,Operations,Supervisor,MBA,11,70477,Chennai,2020-12-06,No,1,No
7023,Arjun Verma,Male,30,Marketing,SEO Specialist,B.Com,8,66684,Mumbai,2024-11-12,No,2,Yes
7024,Priya Sharma,Male,28,Operations,Operations Executive,M.Com,6,53372,Noida,2018-09-17,Yes,2,No
7025,Deepak Roy,Female,26,IT,QA Engineer,B.Tech,4,78049,Bengaluru,2015-03-02,No,4,No
7026,Deepak Roy,Male,43,Finance,Accountant,B.Com,20,100195,Ahmedabad,2016-05-10,No,5,No
7027,Arjun Verma,Female,39,Finance,Accountant,B.Tech,12,88645,Ahmedabad,2017-03-22,No,3,No
7028,Priya Verma,Male,32,Marketing,SEO Specialist,Graduate,9,72964,Pune,2022-08-31,No,1,No
7029,Kiran Gupta,Male,33,Finance,Accountant,Graduate,6,70344,Jaipur,2017-06-22,Yes,1,Yes
7030,Sonia Kumar,Female,43,IT,Analyst,MBA,15,102212,Delhi,2017-08-20,No,3,No
7031,Rahul Kumar,Male,38,IT,Analyst,B.Com,8,82058,Chennai,2019-12-10,Yes,4,No
7032,Amit Joshi,Male,36,IT,QA Engineer,M.Com,14,103479,Lucknow,2018-05-23,Yes,4,Yes
7033,Amit Joshi,Female,22,HR,Recruiter,B.Tech,2,43054,Jaipur,2022-01-26,No,5,No
7034,Sonia Roy,Male,46,Finance,Accountant,MBA,17,98370,Delhi,2021-10-19,No,4,No
7035,Neha Verma,Male,34,IT,QA Engineer,B.Tech,5,74876,Pune,2016-12-12,No,5,No
7036,Rohan Kumar,Male,25,IT,QA Engineer,B.Tech,4,73979,Jaipur,2022-04-02,No,2,No
7037,Arjun Kumar,Female,26,HR,HR Executive,MBA,6,52114,Delhi,2018-10-17,Yes,5,No
7038,Neha Mehta,Male,33,Finance,Financial Analyst,Graduate,11,78322,Jaipur,2021-08-30,Yes,1,No
7039,Rohan Verma,Female,28,Operations,Supervisor,MBA,5,51418,Delhi,2020-05-19,No,3,No
7040,Vikas Verma,Female,32,Sales,Sales Executive,B.Tech,7,64377,Mumbai,2023-04-02,Yes,2,No
7041,Priya Joshi,Male,36,Finance,Accountant,B.Tech,7,74707,Mumbai,2021-02-28,No,4,No
7042,Priya Singh,Female,34,HR,Recruiter,Graduate,7,58438,Noida,2023-12-02,Yes,4,No
7043,Priya Verma,Female,46,IT,QA Engineer,M.Com,18,114190,Noida,2021-11-12,Yes,4,No
7044,Vikas Verma,Female,42,Marketing,Marketing Executive,MBA,18,91070,Kolkata,2021-01-07,Yes,5,No
7045,Vikas Patel,Male,25,Sales,Sales Manager,Graduate,4,52489,Lucknow,2018-03-20,No,1,Yes
7046,Nisha Singh,Male,44,Sales,Sales Manager,Graduate,18,89287,Pune,2017-02-10,No,5,No
7047,Arjun Gupta,Male,31,Marketing,SEO Specialist,Graduate,11,79479,Mumbai,2023-11-09,Yes,5,No
7048,Priya Gupta,Male,28,Operations,Supervisor,MBA,2,51424,Jaipur,2019-10-10,No,5,No
7049,Sneha Yadav,Female,28,IT,Developer,B.Tech,4,74704,Ahmedabad,2019-10-23,No,4,No
7050,Anjali Patel,Male,36,Operations,Supervisor,M.Com,14,75752,Chennai,2020-05-19,No,3,No
7051,Vikas Singh,Female,32,Operations,Supervisor,MBA,5,50202,Lucknow,2017-12-23,No,3,No
7052,Vikas Roy,Male,32,IT,Analyst,Graduate,12,96864,Chennai,2023-03-25,Yes,5,No
7053,Nisha Sharma,Female,32,Operations,Operations Executive,M.Com,2,44570,Noida,2022-02-17,No,4,Yes
7054,Sonia Verma,Male,26,HR,HR Executive,B.Tech,0,39854,Kolkata,2023-07-27,No,5,Yes
7055,Rohan Mehta,Male,47,Finance,Financial Analyst,B.Com,18,103354,Chennai,2024-06-18,No,1,Yes
7056,Rahul Joshi,Male,42,Sales,Sales Manager,Graduate,12,75389,Jaipur,2018-02-09,Yes,3,Yes
7057,Kiran Joshi,Male,25,Marketing,SEO Specialist,MBA,2,57113,Noida,2022-12-25,No,2,No
7058,Anjali Gupta,Female,39,Marketing,SEO Specialist,M.Com,13,82764,Jaipur,2022-05-25,Yes,5,No
7059,Sneha Joshi,Female,40,Operations,Supervisor,Graduate,11,69263,Noida,2020-04-18,Yes,5,No
7060,Amit Yadav,Female,46,Marketing,Marketing Executive,MBA,19,92645,Ahmedabad,2020-12-11,No,3,No
7061,Kiran Verma,Female,44,Operations,Operations Executive,M.Com,17,83787,Kolkata,2023-09-09,Yes,4,No
7062,Rohan Sharma,Female,33,HR,Recruiter,M.Com,7,53575,Mumbai,2017-06-29,No,3,No
7063,Kiran Joshi,Female,42,HR,Recruiter,MBA,20,93824,Bengaluru,2022-01-21,No,2,No
7064,Priya Singh,Male,43,HR,Recruiter,Graduate,20,87343,Bengaluru,2016-03-20,No,3,No
7065,Sonia Gupta,Female,27,IT,QA Engineer,Graduate,2,73529,Bengaluru,2024-08-02,No,2,Yes
7066,Arjun Joshi,Female,32,IT,QA Engineer,MBA,9,91377,Delhi,2023-02-25,Yes,2,Yes
7067,Pooja Patel,Female,22,Sales,Sales Executive,B.Com,2,48166,Pune,2015-11-03,No,3,No
7068,Anjali Sharma,Male,42,Sales,Sales Manager,Graduate,18,87495,Ahmedabad,2024-12-01,No,5,No
7069,Priya Yadav,Male,50,Finance,Accountant,M.Com,20,101217,Delhi,2018-04-08,No,3,No
7070,Arjun Roy,Female,28,IT,QA Engineer,MBA,4,72837,Noida,2015-10-12,No,2,Yes
7071,Deepak Joshi,Female,30,Operations,Supervisor,Graduate,3,45472,Chennai,2018-03-24,No,1,Yes
7072,Pooja Mehta,Male,25,HR,Recruiter,Graduate,3,50231,Mumbai,2024-06-04,No,1,Yes
7073,Rahul Singh,Female,31,Finance,Accountant,B.Com,1,61920,Chennai,2016-01-08,No,3,No
7074,Kiran Singh,Female,30,Finance,Financial Analyst,M.Com,3,66067,Pune,2018-11-14,No,4,No
7075,Arjun Sharma,Female,45,Finance,Financial Analyst,B.Tech,17,99030,Jaipur,2022-06-14,Yes,3,No
7076,Deepak Patel,Female,32,Marketing,Marketing Executive,B.Com,12,79793,Noida,2023-06-27,No,2,No
7077,Neha Verma,Male,36,Marketing,Marketing Executive,Graduate,15,81707,Noida,2018-03-29,Yes,2,No
7078,Sneha Patel,Female,34,Operations,Supervisor,B.Com,4,55012,Pune,2023-11-12,No,1,Yes
7079,Amit Verma,Male,49,Marketing,Marketing Executive,MBA,20,93320,Pune,2023-01-01,No,3,No
7080,Rahul Joshi,Male,47,Finance,Financial Analyst,M.Com,18,96894,Ahmedabad,2023-01-12,No,4,Yes
7081,Anjali Yadav,Female,37,HR,HR Executive,B.Tech,13,72129,Delhi,2018-08-04,No,1,No
7082,Priya Gupta,Female,40,Finance,Financial Analyst,B.Tech,18,101419,Delhi,2021-04-04,Yes,1,Yes
7083,Priya Mehta,Male,46,Marketing,Marketing Executive,B.Tech,16,88526,Kolkata,2018-04-03,Yes,1,Yes
7084,Priya Verma,Female,28,Operations,Operations Executive,M.Com,5,55257,Noida,2017-07-23,No,3,No
7085,Mohit Singh,Male,44,Finance,Accountant,Graduate,15,97340,Jaipur,2023-07-12,Yes,5,No
7086,Amit Roy,Female,23,IT,Analyst,Graduate,3,72662,Bengaluru,2024-02-20,No,5,No
7087,Anjali Verma,Male,36,HR,HR Executive,B.Com,8,62028,Mumbai,2019-11-12,No,5,No
